group,family,channel,sigma_psf_screen_px,d_rec_screen_px,colCellPx_screen_px,symRes,sub_screen_px,symCellPx_screen_px,colorBits,colorFmt,calibMode,denseN,winFrac,pilotSide_screen_px,bitsPerCell,samples,cellErrRate,rsBlockFail,fileSuccess,meets,calibOverhead,netThroughput_bit_per_screenpx2,effectiveRate_MBps
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.3333333333333333,8,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.3333333333333333,13,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.5,11,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.5,5,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.5,8,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.5,13,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,11,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,5,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,8,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,0.6666666666666666,13,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,1,11,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,1,5,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,1,8,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=3,3,1,13,2,3000,0,0,1,true,0.11224489795918367,0.014673638050261426,0.11410220947883286
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.25,11,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.25,5,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.25,8,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.25,13,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,11,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,5,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,8,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.3333333333333333,13,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.5,11,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.5,5,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.5,8,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.5,13,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,11,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,5,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,8,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,0.6666666666666666,13,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,1,11,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,1,5,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,1,8,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,2,2 bit (4色),密集 N=4,4,1,13,2,3000,0,0,1,true,0.06450856204550785,0.01546266839594202,0.12023770944684516
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),无,0,0.25,0,3,400,0.82,1,0,false,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),无,0,0.3333333333333333,0,3,400,0.8175,1,0,false,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),无,0,0.5,0,3,400,0.8175,1,0,false,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),无,0,0.6666666666666666,0,3,400,0.7825,1,0,false,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),无,0,1,0,3,400,0.82,1,0,false,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.25,11,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.25,5,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.25,8,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.25,13,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.3333333333333333,11,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.3333333333333333,5,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.3333333333333333,8,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.3333333333333333,13,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.5,11,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.5,5,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.5,8,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.5,13,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.6666666666666666,11,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.6666666666666666,5,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.6666666666666666,8,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,0.6666666666666666,13,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,1,11,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,1,5,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,1,8,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),四角,0,1,13,3,3000,0,0,1,true,0,0.024793388429752067,0.19279338842975205
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.25,11,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.25,5,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.25,8,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.25,13,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,11,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,5,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,8,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.3333333333333333,13,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.5,11,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.5,5,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.5,8,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.5,13,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,11,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,5,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,8,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,0.6666666666666666,13,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,1,11,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,1,5,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,1,8,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=3,3,1,13,3,3000,0,0,1,true,0.11224489795918367,0.02201045707539214,0.17115331421824928
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.25,11,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.25,5,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.25,8,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.25,13,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,11,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,5,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,8,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.3333333333333333,13,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.5,11,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.5,5,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.5,8,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.5,13,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,11,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,5,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,8,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,0.6666666666666666,13,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,1,11,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,1,5,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,1,8,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,3,3 bit (8色),密集 N=4,4,1,13,3,3000,0,0,1,true,0.06450856204550785,0.02319400259391303,0.18035656417026774
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),无,0,0.25,0,4,400,0.8725,1,0,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),无,0,0.3333333333333333,0,4,400,0.8725,1,0,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),无,0,0.5,0,4,400,0.8725,1,0,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),无,0,0.6666666666666666,0,4,400,0.86,1,0,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),无,0,1,0,4,400,0.8875,1,0,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.25,11,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.25,5,4,3000,0.0023333333333333335,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.25,8,4,3000,0.0006666666666666666,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.25,13,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.3333333333333333,11,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.3333333333333333,5,4,3000,0.0006666666666666666,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.3333333333333333,8,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.3333333333333333,13,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.5,11,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.5,5,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.5,8,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.5,13,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.6666666666666666,11,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.6666666666666666,5,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.6666666666666666,8,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,0.6666666666666666,13,4,3000,0,0,1,true,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,1,11,4,3000,0.028,0.2535094014904542,0,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,1,5,4,3000,0.021333333333333333,0.037012580989448374,0.6054790586438085,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,1,8,4,3000,0.024333333333333332,0.10721528370951905,3.276268145668837e-13,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),四角,0,1,13,4,3000,0.03,0.35211397223910834,0,false,0,0.03305785123966942,0.25705785123966945
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.25,11,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.25,5,4,3000,0.0023333333333333335,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.25,8,4,3000,0.0006666666666666666,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.25,13,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,11,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,5,4,3000,0.0006666666666666666,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,8,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.3333333333333333,13,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.5,11,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.5,5,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.5,8,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.5,13,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,11,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,5,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
P1-1,纯颜色型,native,0.520316,3,11,,,,4,4 bit (16色),密集 N=3,3,0.6666666666666666,8,4,3000,0,0,1,true,0.11224489795918367,0.029347276100522852,0.22820441895766572
